캠퍼스,캠퍼스위치,학과명,전공직종,전공계열구분,과정구분,기간(개월),주간야간구분,전공설명,전공성향
대구,대구 서구,디지털헬스케어과,디지털헬스케어전공,전자계열,2년제학위과정,12,주간,디지털 기술 기반의 헬스케어 응용을 배우는 전공입니다,공감력/분석력/탐구심
대구,대구 서구,디지털헬스케어과,전자응용기기직종,전자계열,하이테크과정,10,주간,전자응용기기의 운용과 관리 기술을 배우는 전공입니다,꼼꼼함/책임감/이해력
대구,대구 서구,바이오의약품소재과,바이오의약품소재전공,바이오계열,2년제학위과정,12,주간,바이오의약품 소재의 개발과 활용 기술을 배우는 전공입니다,탐구심/분석력/꼼꼼함
대구,대구 서구,바이오의약품소재과,바이오의약품생산직종,바이오계열,하이테크과정,10,주간,바이오의약품의 생산 공정 기술을 배우는 전공입니다,책임감/성실함/정확성
구미,경북 구미시,건축과,건축인테리어직종,개별특성화계열,전문기술과정,12,주간,건축 공간의 설계와 인테리어 실무를 배우는 전공입니다,공간감각/창의성/실무형
구미,경북 구미시,IT융합과,스마트제조IT전공,정보통신IT계열,2년제학위과정,12,주간,스마트 제조 환경의 IT 융합 기술을 배우는 전공입니다,논리력/분석력/융합사고
구미,경북 구미시,IT융합과,스마트소프트웨어전공,정보통신IT계열,2년제학위과정,12,주간,소프트웨어 설계와 개발 기술을 배우는 전공입니다,논리력/창의성/문제해결
구미,경북 구미시,스마트전자과,전자제어전공,전자계열,2년제학위과정,12,주간,전자 제어 시스템의 설계와 운용 기술을 배우는 전공입니다,논리력/집중력/분석력
구미,경북 구미시,자동화시스템과,자동화시스템정비전공,자동화계열,2년제학위과정,12,주간,자동화시스템의 점검과 정비 기술을 배우는 전공입니다,꼼꼼함/책임감/문제해결
구미,경북 구미시,자동화시스템과,첨단공정자동화전공,자동화계열,2년제학위과정,12,주간,첨단 생산공정의 자동화 기술을 배우는 전공입니다,분석력/논리력/집중력
구미,경북 구미시,자동화시스템과,설비유지보수직종,자동화계열,하이테크과정,10,주간,설비의 점검과 유지보수 기술을 배우는 전공입니다,책임감/꼼꼼함/문제해결
구미,경북 구미시,전기과,전기시스템제어직종,전기계열,전문기술과정,12,주간,전기 시스템의 제어와 자동화 기술을 배우는 전공입니다,논리력/집중력/책임감
구미,경북 구미시,전기과,신재생에너지전공,전기계열,2년제학위과정,12,주간,신재생에너지 설비의 운영과 활용 기술을 배우는 전공입니다,탐구심/책임감/이해력
구미,경북 구미시,전기과,전기계측제어전공,전기계열,2년제학위과정,12,주간,전기 계측과 제어 시스템 기술을 배우는 전공입니다,정확성/논리력/집중력
구미,경북 구미시,기계시스템과,스마트제조기술전공,기계계열,2년제학위과정,12,주간,스마트 제조 공정과 생산 기술을 배우는 전공입니다,분석력/이해력/성실함
구미,경북 구미시,기계시스템과,핵심소재부품장비전공,기계계열,2년제학위과정,12,주간,핵심 소재·부품·장비의 이해와 활용 기술을 배우는 전공입니다,분석력/탐구심/이해력
구미,경북 구미시,기계시스템과,핵심소재부품가공직종,기계계열,전문기술과정,12,주간,핵심 소재부품의 정밀 가공 기술을 배우는 전공입니다,정밀함/집중력/공간감각
구미,경북 구미시,AI소프트웨어과,AI소프트웨어전공,정보통신IT계열,2년제학위과정,12,주간,인공지능 기반 소프트웨어 개발 기술을 배우는 전공입니다,논리력/창의성/문제해결
구미,경북 구미시,AI소프트웨어과,SNS마케팅직종,정보통신IT계열,신중년특화과정,6,주간,디지털 채널 기반의 SNS 마케팅 실무를 배우는 전공입니다,기획력/소통력/트렌드감각
구미,경북 구미시,AI전자과,AI전자제어전공,전자계열,2년제학위과정,12,주간,AI 기반 전자 제어 시스템 기술을 배우는 전공입니다,논리력/분석력/집중력
구미,경북 구미시,AI전자과,스마트팩토리직종,전자계열,하이테크과정,10,주간,스마트팩토리의 운영과 관리 기술을 배우는 전공입니다,분석력/책임감/문제해결
남대구,대구 달성군,자동차과,자동차전기전자장치정비직종,자동차계열,전문기술과정,12,주간,자동차 전기전자장치의 점검과 정비 기술을 배우는 전공입니다,꼼꼼함/책임감/판단력
남대구,대구 달성군,스마트자동화과,스마트팩토리운영관리직종,자동화계열,전문기술과정,12,주간,스마트팩토리의 운영관리 실무를 배우는 전공입니다,책임감/분석력/문제해결
남대구,대구 달성군,스마트응용기계과,지능형정밀가공직종,기계계열,전문기술과정,12,주간,지능형 기계의 정밀가공 기술을 배우는 전공입니다,정밀함/집중력/성실함
남대구,대구 달성군,스마트응용기계과,스마트응용가공직종,기계계열,전문기술과정,12,주간,스마트 생산 기반의 응용가공 기술을 배우는 전공입니다,정밀함/집중력/이해력
남대구,대구 달성군,전기소방융합과,소방설비전기직종,전기계열,전문기술과정,12,주간,소방 전기설비의 시공과 관리 기술을 배우는 전공입니다,책임감/정확성/꼼꼼함
포항,경북 포항시,산업설비과,특수용접직종,산업설비계열,전문기술과정,12,주간,산업설비 제작에 필요한 특수용접 기술을 배우는 전공입니다,손기술/집중력/정확성
포항,경북 포항시,산업설비과,플랜트설비직종,산업설비계열,전문기술과정,12,주간,플랜트 설비의 설치와 운용 기술을 배우는 전공입니다,책임감/이해력/성실함
포항,경북 포항시,전기제어과,전기시스템제어직종,전기계열,전문기술과정,12,주간,전기 시스템의 제어와 자동화 기술을 배우는 전공입니다,논리력/집중력/책임감
포항,경북 포항시,이차전지융합과,배터리재활용직종,전기계열,하이테크과정,10,주간,사용 후 배터리의 재활용 기술을 배우는 전공입니다,환경의식/책임감/분석력
포항,경북 포항시,이차전지융합과,배터리재사용직종,전기계열,하이테크과정,10,주간,사용 후 배터리의 재사용 기술을 배우는 전공입니다,분석력/책임감/실용성
포항,경북 포항시,융합산업설비과,특수용접직종,산업설비계열,전문기술과정,12,주간,산업설비 제작에 필요한 특수용접 기술을 배우는 전공입니다,손기술/집중력/정확성
포항,경북 포항시,융합산업설비과,플랜트설비직종,산업설비계열,전문기술과정,12,주간,플랜트 설비의 설치와 운용 기술을 배우는 전공입니다,책임감/이해력/성실함
포항,경북 포항시,융합산업설비과,스마트설비보전직종,산업설비계열,전문기술과정,12,주간,스마트 설비의 점검과 보전 기술을 배우는 전공입니다,꼼꼼함/책임감/문제해결
포항,경북 포항시,기계시스템과,CNC융합기계직종,기계계열,전문기술과정,12,주간,CNC 기반 융합기계의 가공 기술을 배우는 전공입니다,정밀함/집중력/공간감각
포항,경북 포항시,제철시스템과,제철시스템직종,자동화계열,하이테크과정,10,주간,제철 공정과 설비 운영 기술을 배우는 전공입니다,책임감/이해력/성실함
영주,경북 영주시,산업설비과,특수용접직종,산업설비계열,전문기술과정,12,주간,산업설비 제작에 필요한 특수용접 기술을 배우는 전공입니다,손기술/집중력/정확성
영주,경북 영주시,산업설비과,열냉동설비직종,산업설비계열,전문기술과정,12,주간,열냉동 설비의 설치와 관리 기술을 배우는 전공입니다,꼼꼼함/책임감/정확성
영주,경북 영주시,스마트전자과,스마트전자정비전공,전자계열,2년제학위과정,12,주간,스마트 전자장비의 점검과 정비 기술을 배우는 전공입니다,꼼꼼함/집중력/책임감
영주,경북 영주시,천연염색산업과,천연염색,산업설비계열,전문기술과정,12,주간,천연 재료를 활용한 염색 기술을 배우는 전공입니다,감각적/섬세함/창의성
영주,경북 영주시,AI융합전자과,AI융합전자응용전공,전자계열,2년제학위과정,12,주간,AI와 전자기술이 융합된 응용 기술을 배우는 전공입니다,융합사고/분석력/탐구심
영주,경북 영주시,지능형전력시스템과,스마트그린전기시스템직종,전기계열,하이테크과정,10,주간,친환경 전기 시스템의 운영 기술을 배우는 전공입니다,책임감/분석력/이해력
영주,경북 영주시,지능형전력시스템과,지능형전력시스템직종,전기계열,전문기술과정,12,주간,지능형 전력 시스템의 설계와 운용 기술을 배우는 전공입니다,논리력/분석력/책임감
영주,경북 영주시,반도체자동화설비과,열냉동기계직종,산업설비계열,전문기술과정,12,주간,열냉동기계의 운용과 유지 기술을 배우는 전공입니다,꼼꼼함/책임감/정확성
영주,경북 영주시,반도체자동화설비과,자동화용접직종,산업설비계열,전문기술과정,12,주간,자동화 설비 제작에 필요한 용접 기술을 배우는 전공입니다,손기술/집중력/정확성
영주,경북 영주시,설비보전과,설비보전직종,기계계열,일반계고위탁과정,12,주간,산업 설비의 점검과 보전 기술을 배우는 전공입니다,꼼꼼함/책임감/문제해결
영남융합,대구 동구,글로벌마케팅과,글로벌마케팅직종,개별특성화계열,하이테크과정,10,주간,국내외 시장을 대상으로 한 마케팅 실무를 배우는 전공입니다,소통력/기획력/분석력
영남융합,대구 동구,패션메이킹과,패션제품생산직종,섬유패션계열,신중년특화과정,6,주간,패션제품의 제작과 생산 실무를 배우는 전공입니다,손기술/성실함/꼼꼼함
영남융합,대구 동구,스마트패션소재과,스마트패션소재전공,섬유패션계열,2년제학위과정,12,주간,기능성 패션소재의 이해와 활용 기술을 배우는 전공입니다,감각적/탐구심/창의성
영남융합,대구 동구,스마트패션소재과,스마트패션소재기획직종,정보없음,하이테크과정,10,주간,스마트 패션소재의 기획과 개발 실무를 배우는 전공입니다,기획력/창의성/분석력
영남융합,대구 동구,3D프린팅융합디자인과,3D모델링전공,디자인계열,2년제학위과정,12,주간,3차원 모델링과 제품 구현 기술을 배우는 전공입니다,공간감각/창의성/정밀함
영남융합,대구 동구,스마트물류과,스마트물류직종,자동화계열,하이테크과정,10,주간,스마트 물류 시스템의 운영과 관리 기술을 배우는 전공입니다,체계성/책임감/분석력
영남융합,대구 동구,메카트로닉스과,메카트로닉스전공,자동화계열,2년제학위과정,12,주간,기계·전자·제어가 융합된 자동화 기술을 배우는 전공입니다,논리력/분석력/정확성
영남융합,대구 동구,메카트로닉스과,스마트팩토리직종,자동화계열,하이테크과정,10,주간,스마트팩토리의 운영과 관리 기술을 배우는 전공입니다,분석력/책임감/문제해결
영남융합,대구 동구,패션디자인과,패션디자인직종,섬유패션계열,일반계고위탁과정,12,주간,패션 제품의 디자인 실무를 배우는 전공입니다,감각적/창의성/표현력
영남융합,대구 동구,스마트패션디자인과,패션마케팅전공,섬유패션계열,2년제학위과정,12,주간,패션 마케팅과 브랜드 기획 실무를 배우는 전공입니다,기획력/소통력/트렌드감각
영남융합,대구 동구,패션디자인과,패션제품디자인&마케팅직종,섬유패션계열,신중년특화과정,6,주간,패션제품 디자인과 마케팅 실무를 배우는 전공입니다,감각적/기획력/소통력
영남융합,대구 동구,탄소융합신소재과,탄소융합신소재직종,신소재계열,하이테크과정,10,주간,탄소 소재의 특성과 융합 응용 기술을 배우는 전공입니다,분석력/탐구심/정밀함
영남융합,대구 동구,바이오메디컬소재과,바이오메디컬소재전공,바이오계열,2년제학위과정,12,주간,바이오와 의료 분야 소재의 개발과 활용 기술을 배우는 전공입니다,탐구심/분석력/꼼꼼함
창원,경남 창원시,기계시스템과,기계시스템전공,기계계열,2년제학위과정,12,야간,기계 시스템의 구조와 운용 원리를 배우는 전공입니다,이해력/분석력/책임감
창원,경남 창원시,기계시스템과,초정밀수치제어가공전공,기계계열,2년제학위과정,12,주간,초정밀 수치제어 기반 가공 기술을 배우는 전공입니다,정밀함/집중력/성실함
창원,경남 창원시,기계시스템과,컴퓨터응용가공전공,기계계열,2년제학위과정,12,주간,컴퓨터 기반 정밀 가공 기술을 배우는 전공입니다,정밀함/집중력/공간감각
창원,경남 창원시,기계시스템과,기계가공직종,기계계열,기능장,2,야간,기계 부품의 제작과 가공 기술을 배우는 전공입니다,손기술/집중력/정확성
창원,경남 창원시,기계시스템과,스마트기계시스템직종,기계계열,전문기술과정,12,주간,스마트 기계 시스템의 운용과 관리 기술을 배우는 전공입니다,분석력/책임감/문제해결
창원,경남 창원시,스마트전기과,신재생하이브리드전공,전기계열,2년제학위과정,12,주간,신재생에너지와 전기 시스템의 융합 기술을 배우는 전공입니다,탐구심/분석력/책임감
창원,경남 창원시,스마트전자과,LED응용전공,전자계열,2년제학위과정,12,주간,LED 기반 전자 응용 기술을 배우는 전공입니다,정밀함/탐구심/집중력
창원,경남 창원시,스마트팩토리과,스마트팩토리시스템전공,자동화계열,2년제학위과정,12,주간,스마트팩토리 시스템의 운영과 제어 기술을 배우는 전공입니다,논리력/분석력/책임감
창원,경남 창원시,스마트융합금형과,IT융합응용성형제작전공,금형계열,2년제학위과정,12,주간,IT 융합 기반 성형 제작 기술을 배우는 전공입니다,공간감각/창의성/정밀함
창원,경남 창원시,스마트융합금형과,스마트금형시스템전공,금형계열,2년제학위과정,12,주간,스마트 금형 시스템의 설계와 운용 기술을 배우는 전공입니다,정밀함/분석력/집중력
창원,경남 창원시,메카트로닉스과,PC&PLC제어전공,자동화계열,2년제학위과정,12,주간,PC와 PLC 기반 제어 기술을 배우는 전공입니다,논리력/집중력/정확성
창원,경남 창원시,메카트로닉스과,로봇시스템전공,자동화계열,2년제학위과정,12,주간,로봇 시스템의 구성과 제어 기술을 배우는 전공입니다,논리력/탐구심/집중력
창원,경남 창원시,메카트로닉스과,메카트로닉스전공,자동화계열,2년제학위과정,12,주간,기계와 전자 제어가 융합된 자동화 기술을 배우는 전공입니다,분석력/논리력/정확성
창원,경남 창원시,메카트로닉스과,스마트팩토리전공,자동화계열,2년제학위과정,12,주간,스마트팩토리 기반 생산 자동화 기술을 배우는 전공입니다,분석력/책임감/문제해결
창원,경남 창원시,산업설비자동화과,특수용접직종,산업설비계열,전문기술과정,12,주간,산업설비 제작에 필요한 특수용접 기술을 배우는 전공입니다,손기술/집중력/정확성
창원,경남 창원시,산업설비자동화과,플랜트설비전공,산업설비계열,2년제학위과정,12,주간,플랜트 설비의 설치와 운영 기술을 배우는 전공입니다,책임감/이해력/성실함
창원,경남 창원시,산업설비자동화과,플랜트용접전공,산업설비계열,2년제학위과정,12,주간,플랜트 제작에 필요한 용접 기술을 배우는 전공입니다,손기술/집중력/정확성
창원,경남 창원시,신소재응용과,신소재융합전공,신소재계열,2년제학위과정,12,주간,신소재의 특성과 융합 응용 기술을 배우는 전공입니다,탐구심/분석력/융합사고
창원,경남 창원시,에너지환경과,에너지환경전공,개별특성화계열,2년제학위과정,12,주간,에너지와 환경 시스템의 운영 기술을 배우는 전공입니다,책임감/탐구심/분석력
창원,경남 창원시,스마트환경시스템과,스마트환경시스템전공,정보없음,2년제학위과정,12,주간,스마트 환경 시스템의 설계와 운영 기술을 배우는 전공입니다,분석력/책임감/문제해결
창원,경남 창원시,이차전지융합신소재과,이차전지융합신소재전공,신소재계열,2년제학위과정,12,주간,이차전지 소재의 특성과 융합 기술을 배우는 전공입니다,탐구심/분석력/정밀함
창원,경남 창원시,자동차과,스마트자동차정비전공,자동차계열,2년제학위과정,12,주간,스마트 자동차의 점검과 정비 기술을 배우는 전공입니다,꼼꼼함/판단력/책임감
창원,경남 창원시,자동차과,전기자동차정비전공,자동차계열,2년제학위과정,12,주간,전기자동차의 점검과 정비 기술을 배우는 전공입니다,꼼꼼함/정확성/책임감
창원,경남 창원시,컴퓨터응용기계설계과,전공,기계설계계열,2년제학위과정,12,야간,컴퓨터 기반 기계설계의 기초와 응용을 배우는 전공입니다,공간감각/분석력/창의성
창원,경남 창원시,컴퓨터응용기계설계과,기계설계전공,기계설계계열,2년제학위과정,12,주간,기계 부품과 장치의 설계 기술을 배우는 전공입니다,공간감각/분석력/정밀함
창원,경남 창원시,컴퓨터응용기계설계과,치공구설계전공,기계설계계열,2년제학위과정,12,주간,치공구의 설계와 제작 기술을 배우는 전공입니다,공간감각/정밀함/창의성
창원,경남 창원시,기계공학과,전공,기계계열,학위전공심화,12,야간,기계공학의 기초 이론과 응용 기술을 배우는 전공입니다,분석력/이해력/탐구심
창원,경남 창원시,기계공학과,기계전공,기계계열,학위전공심화,12,야간,기계 구조와 설계 원리를 배우는 전공입니다,분석력/이해력/정확성
창원,경남 창원시,메카트로닉스공학과,전공,자동화계열,학위전공심화,12,야간,기계와 전자 제어의 융합 원리를 배우는 전공입니다,논리력/분석력/탐구심
창원,경남 창원시,메카트로닉스공학과,메카트로닉스전공,자동화계열,학위전공심화,12,야간,기계와 전자 제어가 융합된 자동화 기술을 배우는 전공입니다,논리력/분석력/정확성
창원,경남 창원시,전기과,신재생하이브리드전공,전기계열,2년제학위과정,12,주간,신재생에너지와 전기 시스템의 융합 기술을 배우는 전공입니다,탐구심/분석력/책임감
창원,경남 창원시,전기과,친환경발전설비직종,전기계열,하이테크과정,12,주간,친환경 발전설비의 운영과 관리 기술을 배우는 전공입니다,책임감/이해력/성실함
창원,경남 창원시,전기공학과,전공,전기계열,학위전공심화,12,야간,전기공학의 기초 이론과 응용 기술을 배우는 전공입니다,논리력/분석력/탐구심
창원,경남 창원시,전기공학과,전기전공,전기계열,학위전공심화,12,야간,전기 시스템의 설계와 운용 기술을 배우는 전공입니다,논리력/정확성/책임감
창원,경남 창원시,금형가공시스템과,스마트금형시스템전공,금형계열,2년제학위과정,12,주간,스마트 금형 시스템의 설계와 운용 기술을 배우는 전공입니다,정밀함/분석력/집중력
창원,경남 창원시,금형가공시스템과,지능형기계운용시스템직종,금형계열,하이테크과정,12,주간,지능형 기계 운용 시스템 기술을 배우는 전공입니다,분석력/집중력/정확성
창원,경남 창원시,금형가공시스템과,사출금형직종,금형계열,일반계고위탁과정,12,주간,사출금형의 설계와 제작 기술을 배우는 전공입니다,공간감각/정밀함/집중력
창원,경남 창원시,AI융합전자과,AI융합전자전공,전자계열,2년제학위과정,12,주간,AI와 전자 기술이 융합된 응용 기술을 배우는 전공입니다,융합사고/논리력/탐구심
창원,경남 창원시,스마트전기자동차과,자동차정비직종,자동차계열,기능장,2,야간,자동차의 점검과 정비 실무를 배우는 전공입니다,꼼꼼함/책임감/판단력
창원,경남 창원시,스마트전기자동차과,스마트자동차정비전공,자동차계열,2년제학위과정,12,주간,스마트 자동차의 점검과 정비 기술을 배우는 전공입니다,꼼꼼함/판단력/책임감
창원,경남 창원시,스마트전기자동차과,전기자동차정비전공,자동차계열,2년제학위과정,12,주간,전기자동차의 점검과 정비 기술을 배우는 전공입니다,꼼꼼함/정확성/책임감
창원,경남 창원시,스마트제조기계설계과,스마트기계설계전공,기계설계계열,2년제학위과정,12,주간,스마트 제조 기반 기계설계 기술을 배우는 전공입니다,공간감각/정밀함/창의성
창원,경남 창원시,스마트제조기계설계과,CAD및3D융합가공직종,기계설계계열,전문기술과정,12,주간,CAD와 3D 기반 융합가공 기술을 배우는 전공입니다,공간감각/정밀함/집중력
창원,경남 창원시,스마트제조기계설계과,스마트CAM및CNC가공직종,기계설계계열,하이테크과정,12,주간,CAM과 CNC 기반 정밀가공 기술을 배우는 전공입니다,정밀함/집중력/공간감각
창원,경남 창원시,물류자동화시스템과,물류자동화설비보전전공,자동화계열,2년제학위과정,12,주간,물류 자동화설비의 점검과 보전 기술을 배우는 전공입니다,꼼꼼함/책임감/문제해결
창원,경남 창원시,물류자동화시스템과,디지털통합물류관리직종,자동화계열,하이테크과정,12,주간,디지털 기반 통합 물류관리 실무를 배우는 전공입니다,체계성/분석력/책임감
창원,경남 창원시,산업안전환경과,산업안전환경전공,개별특성화계열,2년제학위과정,12,주간,산업안전과 환경관리의 실무를 배우는 전공입니다,책임감/판단력/꼼꼼함
창원,경남 창원시,산업안전환경과,저탄소환경기술직종,개별특성화계열,하이테크과정,12,주간,저탄소 환경 기술과 관리 실무를 배우는 전공입니다,분석력/책임감/환경의식
부산,부산 북구,IT융합제어과,제어IT전공,정보통신IT계열,2년제학위과정,12,주간,제어 시스템과 IT 융합 기술을 배우는 전공입니다,논리력/분석력/문제해결
부산,부산 북구,스마트전자과,AI시스템전공,전자계열,2년제학위과정,12,주간,AI 기반 시스템 설계와 운용 기술을 배우는 전공입니다,논리력/탐구심/분석력
부산,부산 북구,스마트전자과,AI전자전공,전자계열,2년제학위과정,12,주간,AI와 전자 기술의 융합 응용을 배우는 전공입니다,융합사고/분석력/집중력
부산,부산 북구,기계과,AI첨단기계시스템직종,기계계열,하이테크과정,12,주간,AI 기반 첨단 기계시스템 운용 기술을 배우는 전공입니다,분석력/정밀함/문제해결
부산,부산 북구,기계과,기계시스템AI융합전공,기계계열,2년제학위과정,12,주간,기계 시스템과 AI 융합 기술을 배우는 전공입니다,융합사고/분석력/탐구심
부산,부산 북구,기계과,첨단가공시스템직종,기계계열,기능장,12,야간,첨단 가공시스템의 운용 기술을 배우는 전공입니다,정밀함/집중력/성실함
부산,부산 북구,금형디자인과,정밀금형제작전공,금형계열,2년제학위과정,12,주간,정밀 금형의 제작 기술을 배우는 전공입니다,공간감각/정밀함/집중력
부산,부산 북구,메카트로닉스과,센서네트워크제어전공,자동화계열,2년제학위과정,12,주간,센서와 네트워크 기반 제어 기술을 배우는 전공입니다,논리력/정확성/집중력
부산,부산 북구,메카트로닉스과,스마트공정제어전공,자동화계열,2년제학위과정,12,주간,스마트 생산공정의 제어 기술을 배우는 전공입니다,분석력/논리력/정확성
부산,부산 북구,자동차과,전기및하이브리드자동차전공,자동차계열,2년제학위과정,12,주간,전기 및 하이브리드 자동차 기술을 배우는 전공입니다,탐구심/책임감/판단력
부산,부산 북구,자동차과,자율형자동차전공,자동차계열,2년제학위과정,12,주간,자율형 자동차의 구조와 운용 기술을 배우는 전공입니다,분석력/탐구심/집중력
부산,부산 북구,전기과,전기직종,전기계열,기능장,12,야간,전기 설비의 설치와 운용 기술을 배우는 전공입니다,책임감/정확성/성실함
부산,부산 북구,전기과,전기계측제어전공,전기계열,2년제학위과정,12,주간,전기 계측과 제어 시스템 기술을 배우는 전공입니다,정확성/논리력/집중력
부산,부산 북구,전기과,조선해양전기전공,전기계열,2년제학위과정,12,주간,조선해양 분야 전기 기술을 배우는 전공입니다,책임감/이해력/성실함
부산,부산 북구,전기과,전기전공,전기계열,2년제학위과정,12,야간,전기 시스템의 기초와 응용 기술을 배우는 전공입니다,논리력/정확성/책임감
부산,부산 북구,기계시스템과,첨단가공시스템,기계계열,2년제학위과정,12,주간,첨단 가공시스템의 운용 기술을 배우는 전공입니다,정밀함/집중력/성실함
부산,부산 북구,자동제어시스템과,스마트자동제어전공,자동화계열,2년제학위과정,12,주간,스마트 자동제어 시스템 기술을 배우는 전공입니다,논리력/분석력/정확성
부산,부산 북구,자동제어시스템과,스마트공정제어전공,자동화계열,2년제학위과정,12,주간,스마트 생산공정의 제어 기술을 배우는 전공입니다,분석력/논리력/정확성
부산,부산 북구,자동제어시스템과,스마트자동화직종,자동화계열,전문기술과정,12,주간,스마트 자동화 설비의 운영 기술을 배우는 전공입니다,분석력/책임감/문제해결
부산,부산 북구,소프트웨어융합과,제어IT전공,정보통신IT계열,2년제학위과정,12,주간,제어 시스템과 IT 융합 기술을 배우는 전공입니다,논리력/분석력/문제해결
부산,부산 북구,소프트웨어융합과,사물인터넷직종,정보통신IT계열,일반계고위탁과정,12,주간,사물인터넷 기반 시스템 구축 기술을 배우는 전공입니다,논리력/창의성/문제해결
부산,부산 북구,소프트웨어융합과,인공지능소프트웨어직종,정보통신IT계열,하이테크과정,12,주간,인공지능 소프트웨어 개발 기술을 배우는 전공입니다,논리력/창의성/문제해결
부산,부산 북구,전기자동차과,저탄소자동차심화정비직종,자동차계열,하이테크과정,12,주간,저탄소 자동차의 심화 정비 기술을 배우는 전공입니다,꼼꼼함/판단력/책임감
부산,부산 북구,전기자동차과,저탄소자동차정비전공,자동차계열,2년제학위과정,12,주간,저탄소 자동차의 점검과 정비 기술을 배우는 전공입니다,꼼꼼함/책임감/정확성
부산,부산 북구,전기자동차과,자동차정비직종,자동차계열,기능장,12,야간,자동차의 점검과 정비 실무를 배우는 전공입니다,꼼꼼함/책임감/판단력
부산,부산 북구,반도체시스템과,반도체장비유지보수전공,반도체계열,2년제학위과정,12,주간,반도체 장비의 유지보수 기술을 배우는 전공입니다,꼼꼼함/책임감/문제해결
부산,부산 북구,반도체시스템과,반도체공정운영전공,반도체계열,2년제학위과정,12,주간,반도체 공정의 운영 기술을 배우는 전공입니다,분석력/집중력/책임감
부산,부산 북구,반도체시스템과,반도체품질관리직종,반도체계열,하이테크과정,12,주간,반도체 품질관리 실무를 배우는 전공입니다,꼼꼼함/분석력/책임감
부산,부산 북구,반도체금형과,반도체금형설계전공,반도체계열,2년제학위과정,12,주간,반도체 금형의 설계 기술을 배우는 전공입니다,공간감각/정밀함/분석력
부산,부산 북구,반도체금형과,반도체금형제작직종,반도체계열,하이테크과정,12,주간,반도체 금형의 제작 기술을 배우는 전공입니다,공간감각/정밀함/집중력
부산,부산 북구,전기공학과,전기전공,전기계열,학위전공심화,12,야간,전기 시스템의 기초와 응용 기술을 배우는 전공입니다,논리력/정확성/책임감
울산,울산 중구,스마트융합제어과,IoT융합네트워크전공,정보통신IT계열,2년제학위과정,12,주간,IoT 기반 융합 네트워크 기술을 배우는 전공입니다,융합사고/논리력/분석력
울산,울산 중구,스마트융합제어과,IoT네트워크직종,정보통신IT계열,전문기술과정,12,주간,IoT 네트워크의 구축과 운영 기술을 배우는 전공입니다,논리력/분석력/책임감
울산,울산 중구,산업설비자동화과,조선해양플랜트설비전공,산업설비계열,2년제학위과정,12,주간,조선해양 플랜트설비의 운용 기술을 배우는 전공입니다,책임감/이해력/성실함
울산,울산 중구,산업설비자동화과,조선해양플랜트용접전공,산업설비계열,2년제학위과정,12,주간,조선해양 플랜트용접 기술을 배우는 전공입니다,손기술/집중력/정확성
울산,울산 중구,신소재화학과,신소재화학전공,신소재계열,2년제학위과정,12,주간,신소재 화학의 기초와 응용 기술을 배우는 전공입니다,탐구심/분석력/꼼꼼함
울산,울산 중구,신소재응용과,신소재융합전공,신소재계열,2년제학위과정,12,주간,신소재의 특성과 융합 응용 기술을 배우는 전공입니다,탐구심/분석력/융합사고
울산,울산 중구,자동화시스템과,스마트제조운영전공,자동화계열,2년제학위과정,12,주간,스마트 제조 운영 실무를 배우는 전공입니다,체계성/분석력/책임감
울산,울산 중구,자동화시스템과,스마트전기자동화전공,자동화계열,2년제학위과정,12,주간,스마트 전기 자동화 기술을 배우는 전공입니다,논리력/분석력/정확성
울산,울산 중구,자동화시스템과,스마트자동화직종,자동화계열,일반계고위탁과정,12,주간,스마트 자동화 설비의 운영 기술을 배우는 전공입니다,분석력/책임감/문제해결
울산,울산 중구,전기과,신재생에너지전공,전기계열,2년제학위과정,12,주간,신재생에너지 설비의 운영 기술을 배우는 전공입니다,탐구심/책임감/이해력
울산,울산 중구,전기과,전기제어전공,전기계열,2년제학위과정,12,주간,전기 제어 시스템 기술을 배우는 전공입니다,논리력/집중력/정확성
울산,울산 중구,컴퓨터응용기계과,초정밀그린카CAM가공전공,기계계열,2년제학위과정,12,주간,초정밀 그린카 CAM 가공 기술을 배우는 전공입니다,정밀함/집중력/공간감각
울산,울산 중구,컴퓨터응용기계과,초정밀그린카부품가공전공,기계계열,2년제학위과정,12,주간,초정밀 그린카 부품가공 기술을 배우는 전공입니다,정밀함/집중력/공간감각
울산,울산 중구,에너지화학공정과,석유화학공정운전직종,산업설비계열,전문기술과정,6,주간,석유화학 공정의 운전 기술을 배우는 전공입니다,책임감/정확성/성실함
울산,울산 중구,에너지화학공정과,석유화학스마트공정제어직종,산업설비계열,전문기술과정,6,주간,석유화학 스마트 공정제어 기술을 배우는 전공입니다,분석력/정확성/집중력
울산,울산 중구,기계과,초정밀그린카CAM가공전공,기계계열,2년제학위과정,12,주간,초정밀 그린카 CAM 가공 기술을 배우는 전공입니다,정밀함/집중력/공간감각
울산,울산 중구,기계과,초정밀그린카부품가공전공,기계계열,2년제학위과정,12,주간,초정밀 그린카 부품가공 기술을 배우는 전공입니다,정밀함/집중력/공간감각
울산,울산 중구,에너지산업설비과,에너지설비전공,산업설비계열,2년제학위과정,12,주간,에너지 설비의 설치와 운용 기술을 배우는 전공입니다,책임감/이해력/성실함
